# Flux (atmospheric extinction and telluric absorption corrected), Flux uncertainty (atmospheric extinction and telluric absorption corrected), Sky flux (atmospheric extinction and telluric absorption corrected)
4.215818002923670592e-14,5.026109386785023068e-16,6.469630344525505166e-14
4.254801044391469151e-14,4.969486866617033106e-16,6.458900047781146877e-14
4.281987264438752926e-14,4.886358212154239812e-16,6.448822032263756280e-14
4.407717022321036240e-14,4.624639876065583418e-16,6.280560167063044905e-14
4.562207623880188188e-14,4.393967522628033247e-16,6.119519303174430061e-14
4.653214736512263226e-14,4.289468102964453306e-16,6.157001647437174249e-14
4.639286913425383244e-14,4.178173539775400614e-16,6.183444594524009803e-14
4.505679992612023023e-14,4.082505604394322311e-16,6.248520159440451481e-14
4.339201554000511676e-14,4.108364889581875195e-16,6.452478534481848773e-14
4.073567334790925011e-14,4.223428130942949323e-16,6.847127907743622806e-14
3.970045271943292058e-14,4.307937283488813520e-16,7.035324601456116754e-14
3.838979177965262731e-14,4.422742118648676901e-16,7.244275400955194563e-14
3.705789240055881912e-14,4.608217203506645953e-16,7.510027639443888787e-14
3.642903219367154939e-14,4.693569031653806695e-16,7.545995700863440697e-14
3.664622142604758663e-14,4.883337943940931913e-16,7.589419912989190583e-14
3.720733270020524640e-14,5.054174770489959905e-16,7.557644834903645565e-14
3.849141289216982020e-14,5.129279229041368080e-16,7.325615241272026864e-14
3.945158505110277892e-14,5.227033455458669789e-16,7.186478068408782682e-14
4.008126891864293519e-14,5.280553653145880576e-16,7.105334799270563743e-14
4.080798342830358016e-14,5.297888845747263481e-16,6.985157924516804857e-14
4.137590896223890168e-14,5.339420722915594568e-16,7.038804952469287798e-14
4.130492197863240421e-14,5.281938049033530170e-16,7.102197558205704397e-14
4.006297145787379267e-14,5.184822935475196962e-16,7.249152982050518142e-14
3.902953002230922127e-14,5.133374731592291052e-16,7.395085499074920536e-14
3.848120983382636865e-14,5.102275556486685451e-16,7.411565802714606985e-14
3.904673557513458907e-14,4.911342175642852466e-16,7.379690468713005982e-14
3.983383075445120655e-14,4.719064407297962865e-16,7.229179343930397797e-14
3.986087856225960651e-14,4.599123148961537490e-16,7.228952968751714700e-14
3.977784018428544217e-14,4.501375357253137257e-16,7.248453170781556583e-14
3.915043447541688835e-14,4.474427525145407050e-16,7.353164839419002988e-14
3.789603694451186642e-14,4.567667373873113387e-16,7.642102226130835407e-14
3.702392104802143166e-14,4.622953687076059087e-16,7.804278280782067108e-14
3.653662428949083928e-14,4.707259928461972198e-16,7.890638969608433894e-14
3.691051494789043548e-14,4.791659557066236278e-16,7.919877110557750209e-14
3.627672161681554329e-14,4.833853224786331164e-16,7.900516310373509775e-14
3.687364549996724804e-14,4.970500197736666921e-16,7.893261337214162395e-14
3.797257780926131325e-14,5.012396331324584854e-16,7.691222127998528441e-14
3.978300351853280464e-14,4.989640301037234653e-16,7.340743837361374520e-14
4.045351510632721545e-14,5.160980017889908993e-16,7.342957208270724182e-14
4.027344831919389065e-14,5.292863411729469620e-16,7.394649770779543439e-14
3.997886548286187334e-14,5.429840979476045602e-16,7.429731775867564740e-14
3.925650242754685869e-14,5.549469454360826365e-16,7.594115520579846497e-14
3.872221915787313878e-14,5.624336885705601535e-16,7.758192006599745767e-14
3.852383659835677736e-14,5.600945187755784900e-16,7.829946491401816872e-14
3.846933779497186217e-14,5.494374055265587219e-16,7.848553496708144447e-14
3.753347556016985543e-14,5.408256630916251155e-16,8.010881300459551674e-14
3.665212718348282007e-14,5.325773799687637180e-16,8.162706943846517865e-14
3.521323811654402541e-14,5.319844734841257733e-16,8.491481770653819434e-14
3.394906853781208829e-14,5.332689962930842979e-16,8.823464881019679312e-14
3.317920439377047432e-14,5.297905221376296246e-16,9.015722393264420239e-14
3.303197673123966787e-14,5.217478573587922601e-16,9.061216365480941840e-14
3.218150348574048616e-14,5.266496628887812719e-16,9.334973826253222545e-14
3.085169632498779696e-14,5.264778971850858506e-16,9.496470810805374092e-14
3.070495413571854791e-14,5.248793836470076750e-16,9.568429076322213044e-14
3.143203651970238259e-14,5.483093472424623046e-16,9.874002357384927323e-14
3.145720283717547203e-14,5.550425302233797511e-16,9.937673279423150492e-14
3.049771132180696289e-14,5.487429666819532891e-16,9.821171180413322077e-14
3.002865870137898976e-14,5.543767263071622863e-16,9.843254305702578898e-14
3.086027944049230671e-14,5.697437607437557892e-16,9.873543650551232210e-14
3.248915558290548789e-14,5.635546943157418530e-16,9.442816450177157375e-14
3.457112474211207165e-14,5.550642271360133846e-16,8.904664317075279412e-14
3.589798402145986330e-14,5.576201423091481704e-16,8.614870210155017580e-14
3.694772984567979988e-14,5.604054894512997040e-16,8.374414357043013922e-14
3.792544914251973331e-14,5.634203503683864352e-16,8.174010661533965936e-14
3.851849564801793396e-14,5.690453698365655653e-16,8.092144107342980782e-14
3.948886063695174125e-14,5.673834865189576145e-16,7.940645209637413414e-14
4.011440722072160329e-14,5.649749978084825538e-16,7.855011725709926201e-14
3.996468009215948699e-14,5.620418241989058585e-16,7.862212325836537597e-14
3.988501261248532951e-14,5.543944405457197856e-16,7.893377577109442586e-14
4.048576642902400216e-14,5.525216411918091361e-16,7.939612637203356634e-14
4.015978735046406933e-14,5.424959590192424450e-16,7.989158638532359552e-14
3.880940714512657686e-14,5.466160838232212909e-16,8.174899406338369580e-14
3.695452098969010845e-14,5.383047671521844428e-16,8.593443776218876929e-14
3.485145280343655088e-14,5.458386222769005339e-16,9.074285851960273889e-14
3.461215060696349103e-14,5.407718279857489669e-16,9.201508638679725463e-14
3.479143649594302663e-14,5.330525142234815088e-16,9.241078092340704511e-14
3.448626430919105039e-14,5.249255977894503580e-16,9.266613486876812230e-14
3.514021935724582844e-14,5.223395760579799167e-16,9.304451992862070424e-14
3.446403488340749884e-14,5.182972995543755847e-16,9.369970230356951436e-14
3.280612728753243299e-14,5.426775256661359669e-16,9.793464656424803667e-14
3.273599669772890027e-14,5.370818585812831658e-16,9.865875891650962063e-14
3.268123742262179558e-14,5.539329657703785536e-16,9.900928600941002664e-14
3.330306660876574431e-14,5.488456762965249689e-16,9.792679721701905058e-14
3.375419870261558464e-14,5.524575950676214990e-16,9.687276735440927515e-14
3.470377582612677816e-14,5.505564048748196792e-16,9.431889042103525379e-14
3.634315649879928676e-14,5.453260902082367395e-16,9.057081240815248436e-14
3.810901250721422045e-14,5.411992390250352081e-16,8.671315929533229074e-14
4.033565496695182853e-14,5.519901909277052439e-16,8.496565020256514572e-14
4.039522853225304604e-14,5.663002006818601231e-16,8.526019887720660870e-14
3.895913490183802694e-14,5.745751807249174578e-16,8.575280730265570664e-14
3.858378396216783874e-14,5.835741601951613037e-16,8.657562605181272559e-14
3.792676077395165994e-14,6.028776774057460814e-16,8.851660795723452783e-14
3.702423298396374953e-14,6.129412215119529323e-16,9.096506005203615159e-14
3.547424184930757341e-14,6.044957016855579588e-16,9.152205561257068787e-14
3.577592985598056195e-14,6.109626133653702514e-16,9.188487812162965510e-14
3.707345322649656613e-14,5.960919307453693631e-16,9.113281001828194403e-14
3.907305912798003101e-14,5.705095993818065369e-16,8.717387572595594915e-14
4.026952539996396351e-14,5.635832835211181019e-16,8.716562393764645386e-14
3.960645344485662124e-14,5.481637381644883402e-16,8.756435108138449551e-14
3.649510406717107714e-14,5.582682532410190716e-16,9.403835689502415420e-14
3.571902793688006114e-14,5.460923896293712840e-16,9.507018575827424718e-14
3.576187803723097199e-14,5.403764336330375341e-16,9.614844505591526398e-14
3.652461193222181702e-14,5.350274280710293990e-16,9.707156460646873429e-14
3.537017623397216066e-14,5.293756678280989124e-16,9.805813206319857160e-14
3.372666233915486179e-14,5.517323450973412604e-16,1.030157660026026899e-13
3.199716012147751383e-14,5.756685478949014120e-16,1.085644741105485021e-13
3.147124139304388245e-14,5.806402247179607922e-16,1.095227439617417810e-13
3.172445809688300066e-14,5.888306489680824972e-16,1.102812362557292581e-13
3.244018626028574412e-14,5.882017662152002397e-16,1.085596739791403614e-13
3.412563545762828231e-14,5.744196051697541360e-16,1.035662863758629456e-13
3.481307526430425597e-14,5.818234461306856030e-16,1.017666608808006622e-13
3.471224156879811983e-14,5.952895065189132614e-16,1.017267813838448651e-13
3.506977990775584780e-14,6.129556747979218352e-16,1.016616962010691116e-13
3.585714541530942451e-14,6.248549368657631146e-16,1.001751799473482477e-13
3.669769256333849374e-14,6.306865796456176721e-16,9.809712969975587185e-14
3.790041074606521698e-14,6.256630179909700109e-16,9.512764330299037519e-14
3.848092909290691345e-14,6.221160878796904428e-16,9.403220391800052032e-14
3.896670862807874931e-14,6.150637700437670789e-16,9.319472989814740321e-14
3.907778281826243053e-14,6.044133024210853044e-16,9.357285373403058824e-14
3.880400144985864873e-14,5.899475152169579549e-16,9.389771440078391699e-14
3.746534239067415842e-14,5.887727027441034489e-16,9.764834809275435357e-14
3.675674487855392812e-14,5.812252131082428727e-16,9.984965818919860431e-14
3.632024272174752628e-14,5.669747379639704702e-16,1.009312299461192081e-13
3.560792762392496480e-14,5.589450111334133117e-16,1.019388418502540930e-13
3.613431633806078631e-14,5.546765270947954888e-16,1.023825908692950081e-13
3.588564578243483223e-14,5.526339114091248355e-16,1.033059447731526416e-13
3.605650723687992017e-14,5.521293426693824194e-16,1.037496473238419862e-13
3.515274789889180929e-14,5.504263419658131944e-16,1.043082003847039570e-13
3.526518311891253975e-14,5.578316234752464894e-16,1.052993733483664371e-13
3.560317342832541162e-14,5.677245049302574590e-16,1.058227274066548229e-13
3.541996014928422366e-14,5.735901547475240711e-16,1.063535995811980159e-13
3.560443868865297446e-14,5.937401502999395424e-16,1.069159409154232490e-13
3.529679826852442215e-14,6.097233669698586116e-16,1.077793502065338694e-13
3.493156873821868973e-14,6.281178876918632235e-16,1.090669713970543732e-13
3.421786266071748610e-14,6.403812540084678457e-16,1.095898976938075612e-13
3.412965278681236752e-14,6.550007591017457364e-16,1.101286577213128936e-13
3.471298730408190055e-14,6.841980491695988735e-16,1.122806436118152935e-13
3.469034308808954436e-14,6.995519226058699127e-16,1.131418236314601494e-13
3.417757947292803829e-14,7.056254273354499505e-16,1.135339575657037143e-13
3.343203366805847208e-14,7.191334180353219849e-16,1.164965390961667202e-13
3.220443015376931323e-14,7.339592488518458240e-16,1.216828757167812188e-13
3.086186274567540893e-14,7.408133315204965522e-16,1.273073843455889627e-13
3.011013365884500841e-14,7.375399157602580565e-16,1.315614529550570483e-13
2.858418761314343871e-14,7.621819056880196758e-16,1.395877281560982248e-13
2.765279119572630188e-14,7.550082822118621737e-16,1.450726847358448613e-13
2.608137762052416241e-14,7.737448770423710759e-16,1.539097146012011054e-13
2.397935498660669601e-14,8.169819907996801833e-16,1.676155703374660358e-13
2.232328952516077300e-14,8.601452841120564346e-16,1.800107236057292666e-13
2.079935484674118538e-14,9.098301066532982506e-16,1.935555141936375061e-13
2.016399222441300475e-14,9.342493677000240255e-16,1.998558213010388963e-13
1.926112671320347466e-14,9.726414816918562708e-16,2.090332758892187457e-13
1.781790907438333976e-14,1.049107285075657182e-15,2.265161472914063759e-13
1.675260249636033427e-14,1.076840332322074494e-15,2.325325306464276195e-13
1.611392489070582428e-14,1.089554458884487088e-15,2.336790680906311677e-13
1.714048644949267648e-14,1.120845965436056076e-15,2.351521889708311964e-13
1.916718483859064073e-14,1.068093106973089233e-15,2.164346923465012896e-13
1.923232831294161752e-14,1.070974280491265638e-15,2.137884927205340748e-13
1.914719521927126851e-14,1.075812811083763054e-15,2.122880374756594887e-13
2.060971738180238035e-14,1.043919325994532261e-15,2.007079037382148135e-13
2.162228609784100965e-14,1.060608711625522765e-15,2.002953299901440955e-13
2.138557201304338885e-14,1.071119495692641402e-15,2.029772644339025505e-13
2.078926001334038230e-14,1.072716497334557571e-15,2.059999697016901899e-13
2.038265605728869028e-14,1.056398671805373076e-15,2.084887389885556697e-13
2.022354638509626873e-14,1.053748102461684396e-15,2.093557622989387988e-13
2.075807139953858720e-14,1.025981994721362885e-15,2.070190163622098501e-13
2.253865040980197959e-14,9.565106699250220386e-16,1.902108975569706232e-13
2.530572543568969985e-14,8.607465774727654243e-16,1.692383486012603796e-13
2.863231295159969186e-14,7.654550460288131864e-16,1.493463359261603908e-13
3.062419895357813691e-14,7.273626776934365443e-16,1.435785891084825870e-13
3.090022624556157340e-14,7.187159515798651565e-16,1.435905591908096794e-13
2.996418233028413082e-14,7.100388784667166976e-16,1.444537338775912059e-13
2.865857517433459231e-14,7.307875214615565609e-16,1.509048076021966164e-13
2.774123540278905437e-14,7.480895815996125727e-16,1.557790368519365728e-13
2.678891495483814702e-14,7.678546631802277495e-16,1.580565590996185969e-13
2.724797907722593437e-14,7.660098187923384902e-16,1.592418654537883328e-13
2.740919068061568449e-14,7.897022148032397383e-16,1.636260594803343905e-13
2.669862804653451046e-14,7.997524252337702381e-16,1.650956239291087722e-13
2.424275222711572666e-14,8.732036600814546226e-16,1.815310261499739081e-13
2.245746344290459418e-14,9.182397476833704744e-16,1.932326450091688586e-13
2.263162876089181428e-14,9.708787036916889280e-16,1.999961300288746149e-13
2.188262167165598971e-14,1.008807477258058706e-15,2.061959166965390095e-13
1.972807648898246008e-14,1.009590056619423850e-15,2.078677284390045591e-13
2.028413744311157621e-14,1.039133972542210823e-15,2.087972958422716781e-13
2.272340535621246327e-14,1.021561612141582708e-15,1.972375407238881898e-13
2.440103086183442293e-14,1.027398822453098182e-15,1.926850104615297113e-13
2.412037340345176629e-14,1.044614778570978426e-15,1.900540683319781726e-13
2.354261492943646702e-14,1.019749048350933439e-15,1.896919027623801658e-13
2.377259782691950781e-14,1.016096319996967378e-15,1.904345426415302437e-13
2.473040156270874897e-14,9.851088190193896519e-16,1.847194966492497758e-13
2.572232134284755278e-14,9.465418948283099932e-16,1.785784990995449882e-13
2.635872442222150812e-14,9.318180188420519670e-16,1.780446256165675602e-13
2.593084337124963861e-14,9.142274176954516675e-16,1.789597402830430890e-13
2.430865930392594398e-14,9.129070544200803592e-16,1.848830042667839281e-13
2.394679244653729182e-14,8.982167746615526574e-16,1.866652011129202770e-13
2.466572412859728110e-14,9.212834485238710729e-16,1.924473987734566144e-13
2.516565924007226649e-14,9.242065889604115940e-16,1.945229853216429760e-13
2.383798685467491320e-14,9.220896207764730579e-16,1.972823491641904477e-13
2.221090475398333460e-14,9.643849344887076956e-16,2.095067463714366346e-13
2.063966268949649859e-14,9.696089435503728166e-16,2.133709184879402345e-13
2.157957809568138555e-14,9.806995103327600979e-16,2.146633625454141679e-13
2.477421272328533766e-14,9.160846948003630010e-16,1.959698749296809142e-13
2.605234307477314438e-14,9.118041591986243942e-16,1.919680015085603887e-13
2.495360228033653302e-14,9.187758150908222231e-16,1.929023092565711131e-13
2.300566716157822854e-14,9.862397040694358939e-16,2.071694285938361795e-13
2.122858719294253184e-14,1.010626320217555894e-15,2.124280870657365561e-13
2.086791293913273635e-14,1.023270825066706679e-15,2.135320460745654528e-13
2.205395676103323948e-14,1.056490562990883916e-15,2.145776075626284601e-13
2.455932095840539410e-14,1.002847468006571545e-15,1.965812740386258023e-13
2.639745468266802912e-14,9.590404738640292654e-16,1.826532864918967401e-13
2.731337977697640003e-14,9.640651459921201779e-16,1.800919543829488859e-13
2.709251322818018776e-14,9.704629173681271710e-16,1.803009072231601609e-13
2.688409931110144239e-14,9.757884687650616280e-16,1.812399137147920184e-13
2.697755735742387077e-14,9.824765495763875828e-16,1.829607893208663717e-13
2.633398379817097443e-14,9.910135339048426075e-16,1.870127348783932634e-13
2.606612181485237700e-14,9.898722178505680557e-16,1.893835092864448761e-13
2.595987105282650769e-14,9.832422880102164596e-16,1.910832116722239842e-13
2.559446997828704016e-14,9.696738982118693878e-16,1.922881130588215199e-13
2.558433585859755546e-14,9.489353807887224965e-16,1.933655374712759329e-13
2.587707740593172449e-14,9.375668151704958661e-16,1.930438425253763706e-13
2.727324839641763656e-14,9.335512053447400389e-16,1.931417157842466101e-13
2.768132385300216639e-14,9.173958269808082759e-16,1.934207666894991145e-13
2.630509323481109725e-14,9.116191018786599935e-16,1.945377431373315007e-13
2.518161013045294042e-14,9.268469323630429231e-16,1.998941273201909572e-13
2.415273582112022000e-14,9.386882065398641806e-16,2.062945922877632091e-13
2.368474717029151434e-14,9.501607952747706035e-16,2.085726113953142591e-13
2.410768826532498524e-14,9.593057320582619350e-16,2.098323918982503971e-13
2.551493051252565548e-14,9.245264869995993953e-16,2.004301338566114910e-13
2.624299019859744795e-14,9.111979900884716010e-16,1.957289462172037403e-13
2.632501936654301160e-14,9.200713897131304615e-16,1.959908691057909374e-13
2.624855961955507531e-14,9.249907169683380596e-16,1.968204399645278256e-13
2.566955146643739658e-14,9.631743099715799477e-16,2.022059922421821340e-13
2.499155780708699678e-14,9.884618028251374664e-16,2.055119301171201396e-13
2.434286086327529955e-14,1.001114472319003748e-15,2.068247726009082139e-13
2.492901705086857006e-14,1.020950608964127263e-15,2.077631155706927165e-13
2.716709066898577822e-14,9.795996885355148725e-16,1.940396439360973822e-13
3.003004634837196030e-14,9.317350369786812077e-16,1.761086718073420982e-13
3.171684175585828160e-14,9.250297680158126850e-16,1.719709049129074142e-13
3.139577452707173504e-14,9.293468225334336850e-16,1.727321286470406859e-13
3.075713369805018337e-14,9.328622330498148787e-16,1.736775855774531473e-13
3.012151538754021382e-14,9.318725572119445090e-16,1.748324296908078766e-13
3.006486545937115618e-14,9.323416656608681995e-16,1.763096233829215970e-13
3.032010745081462985e-14,9.329245511969993451e-16,1.782318786572769792e-13
3.028804150539204605e-14,9.350497771225065085e-16,1.785881194621607029e-13
3.000613134563919632e-14,9.134643059791103622e-16,1.790986517683716112e-13
3.013579485389789077e-14,8.974598955378828481e-16,1.801073101828080201e-13
3.086968470153476544e-14,8.671850357519713068e-16,1.764013635603810122e-13
3.174395829737382793e-14,8.351668839944061573e-16,1.720139428572530513e-13
3.243732438145889796e-14,8.364592261631723769e-16,1.714604029400254604e-13
3.224047089010657087e-14,8.212455023346920323e-16,1.722039257549193958e-13
3.164491538996478359e-14,8.182266195962208580e-16,1.746821419870350389e-13
3.112176397687037929e-14,8.207991859654217756e-16,1.766055309913085146e-13
3.118357118606960010e-14,8.252790496281114894e-16,1.779760828653086971e-13
3.079367446567127733e-14,8.269524677627236229e-16,1.796329473964540197e-13
3.102533639196727083e-14,8.448705965777575575e-16,1.816860826528936397e-13
3.080624775267561307e-14,8.623291051737123143e-16,1.837820890575316351e-13
2.979820536940466515e-14,8.781068212755996847e-16,1.865191269646999096e-13
2.912624837932349952e-14,8.944017563625065317e-16,1.881822876830730275e-13
2.970805278945324279e-14,9.164269651659624681e-16,1.893554934895647153e-13
3.075813524156922831e-14,9.188236180936572235e-16,1.858635642945489664e-13
3.182805189424176565e-14,9.061621974679463284e-16,1.797385970743925302e-13
3.265616412081467812e-14,9.136159130461492993e-16,1.771635268877985356e-13
3.288527505304050608e-14,9.267178028253790915e-16,1.775264356978504328e-13
3.261907520928466565e-14,9.411120144964468665e-16,1.782431837039308472e-13
3.187939896252261929e-14,9.485839709566468852e-16,1.791254684145821487e-13
3.204853466242119249e-14,9.679283865166387597e-16,1.822327026437361236e-13
3.185607626492654268e-14,9.757721898330473295e-16,1.848104588731626487e-13
3.127438013346077140e-14,9.755365196033878610e-16,1.876068562593280952e-13
3.078604349339928819e-14,9.744103649893611501e-16,1.909913647287663739e-13
3.002077271388873954e-14,9.750900654878532996e-16,1.959442455121599612e-13
2.843020587547216491e-14,1.003151097981616287e-15,2.076853293636842878e-13
2.633291478264751077e-14,1.056691418089961224e-15,2.248357042140432275e-13
2.501395386696224360e-14,1.093993643657825339e-15,2.372096047833198469e-13
2.450349460728427067e-14,1.099330212471819540e-15,2.412423353438254722e-13
2.439949149446417701e-14,1.096808845860931217e-15,2.425131085436156512e-13
2.549195983058637551e-14,1.058502452093632203e-15,2.342523123684369928e-13
2.624477219682999034e-14,1.042671393679655681e-15,2.305124389158055351e-13
2.646463403283407937e-14,1.063602605054528128e-15,2.312847877944033311e-13
2.560454667953508138e-14,1.082330309841482070e-15,2.375286398685355260e-13
2.483178159764772197e-14,1.099560579993097031e-15,2.438673190934712670e-13
2.429237379857340979e-14,1.142332405703236687e-15,2.497722727464687570e-13
2.388852083525142747e-14,1.149798235590300069e-15,2.533879324926896416e-13
2.404434940769335693e-14,1.154696553892035429e-15,2.559568284974695127e-13
2.418048726380293581e-14,1.169167953428730675e-15,2.596851424710091877e-13
2.373430454406248368e-14,1.184243007191932207e-15,2.633132917150046780e-13
2.309325136445237912e-14,1.216107475048080693e-15,2.671859690145520810e-13
2.305119189543344220e-14,1.233707580389926970e-15,2.693257287134510899e-13
2.314006498881068397e-14,1.255159054440033634e-15,2.706565276392231855e-13
2.375400161587988238e-14,1.247954339944257217e-15,2.642717928133638835e-13
2.464921150102352274e-14,1.217541283356240498e-15,2.552343453964132405e-13
2.498098456450556711e-14,1.227112294063691443e-15,2.532600663259397555e-13
2.547878859995098596e-14,1.231154437205298613e-15,2.497907254005499972e-13
2.609466376808314729e-14,1.218819811702246845e-15,2.442086907317260171e-13
2.664127285360654288e-14,1.224792767261511397e-15,2.393850247406707582e-13
2.754287907143232780e-14,1.198800507457399521e-15,2.325070335831085465e-13
2.840509681570371974e-14,1.164490566463442107e-15,2.267365380175658558e-13
2.908413549118946275e-14,1.141632283914039048e-15,2.228103160613757820e-13
2.934859512195713527e-14,1.126594601767802570e-15,2.220285220856297432e-13
2.943914619670416539e-14,1.118357905917441363e-15,2.229516025559256543e-13
2.933303243306139055e-14,1.099310049295234724e-15,2.238340979654932785e-13
2.873390391744248005e-14,1.102781521822222806e-15,2.286726846449902663e-13
2.757115171322578047e-14,1.133645924927830996e-15,2.392722333230631732e-13
2.626558255925093382e-14,1.165898174933059439e-15,2.516138654113467655e-13
2.495952282952585440e-14,1.208910912059108982e-15,2.661829050803405567e-13
2.401538156812284382e-14,1.228390488231686574e-15,2.744837837123820036e-13
2.348179399329635486e-14,1.223450943943260093e-15,2.763798060607283318e-13
2.381496641155595120e-14,1.223988984194145237e-15,2.776510228527771306e-13
2.427249463923767249e-14,1.227126252209106721e-15,2.784046393585398909e-13
2.442714449025345267e-14,1.232673991414741020e-15,2.794013149949491927e-13
2.410686639825266072e-14,1.250233735383573678e-15,2.840187159698276879e-13
2.346395171561719005e-14,1.268668487128378711e-15,2.886243882157652752e-13
2.299977481998012004e-14,1.279153814017360533e-15,2.902871470339069663e-13
2.341292538374993397e-14,1.295888649573914815e-15,2.888795663120637481e-13
2.418208664598283536e-14,1.293729810961455443e-15,2.878285070534331401e-13
2.431179038831935443e-14,1.296960345231055203e-15,2.896201137704372347e-13
2.404762489374682027e-14,1.324371010772387791e-15,2.927169329967407845e-13
2.341913117074640418e-14,1.348432986362012684e-15,2.966801877291318178e-13
2.294270520000280213e-14,1.371643027976563284e-15,2.996542943416447148e-13
2.322404887322654462e-14,1.397027246015848577e-15,3.016232130410931676e-13
2.382715506128434969e-14,1.407495073655306511e-15,2.998459976325433455e-13
2.443618690005687032e-14,1.406389528069916158e-15,2.927242537814378621e-13
2.512393034224173792e-14,1.385066567049317522e-15,2.847556922496643371e-13
2.589107227710636044e-14,1.340903884524227385e-15,2.778821390035493927e-13
2.670955168903583291e-14,1.320974790083481374e-15,2.726065875630842203e-13
2.713220358918581935e-14,1.318616006353752610e-15,2.718639234401222572e-13
2.698672494900872521e-14,1.322941796323766214e-15,2.740165017518630968e-13
2.668642447743812791e-14,1.334123718522957542e-15,2.767215498376789238e-13
2.624071055976824713e-14,1.349028773288965998e-15,2.830836866308115972e-13
2.532862713386345937e-14,1.383876171216137767e-15,2.951915286422272431e-13
2.445368656018834666e-14,1.414114628043859416e-15,3.071562831375308885e-13
2.346072381336768747e-14,1.467947833831985836e-15,3.207616802092550753e-13
2.200799006567406949e-14,1.503858536883752918e-15,3.324258471341089791e-13
2.120815707945646774e-14,1.475733395206972647e-15,3.339441421724186525e-13
2.184747700048749663e-14,1.474546273530744739e-15,3.348095221915353135e-13
2.275611140278285382e-14,1.470708618957737291e-15,3.347796915356534927e-13
2.304012628903051185e-14,1.448556398480207472e-15,3.334331764613693345e-13
2.350920351349002679e-14,1.447973410410818166e-15,3.319475248584704264e-13
2.343588565549760939e-14,1.461883651486543626e-15,3.332142492739626955e-13
2.306492822577749518e-14,1.447101840380214440e-15,3.357596099813969000e-13
2.302106150369188553e-14,1.472290679153639796e-15,3.383179715242294334e-13
2.246350141433725075e-14,1.503413504607973077e-15,3.408733023980625594e-13
2.197887761316082674e-14,1.515981936383286609e-15,3.445651378742598322e-13
2.278240921391064729e-14,1.529943989120249341e-15,3.504643574605483762e-13
2.327223221270430541e-14,1.535048970521862801e-15,3.567184054928272789e-13
2.253098096034470042e-14,1.538110828187791759e-15,3.584787189862972593e-13
2.223203519999178947e-14,1.541688030130889942e-15,3.585723049847506887e-13
2.253550596530081630e-14,1.552323393322251542e-15,3.576179788951504766e-13
2.321744380979426405e-14,1.550274859441712643e-15,3.531003721643348864e-13
2.344751007756633003e-14,1.562020049862536727e-15,3.522061202411599663e-13
2.327114961069157341e-14,1.579484391279994442e-15,3.530497214176761904e-13
2.355438593195717227e-14,1.578755910834786008e-15,3.488727835701109039e-13
2.435441285914151654e-14,1.571813261718334492e-15,3.431775862084350506e-13
2.466791234686739164e-14,1.594789036640332520e-15,3.455686390111257253e-13
2.448188135178764785e-14,1.606386883097197117e-15,3.477829691380155171e-13
2.398140510972964811e-14,1.611339767010319831e-15,3.507514120937107363e-13
2.395468951922668876e-14,1.621589896480407147e-15,3.553383900144555952e-13
2.397720899421408071e-14,1.625700167115318625e-15,3.589127264378252834e-13
2.335653774426000616e-14,1.634947697213918106e-15,3.653884129487033897e-13
2.278430982197903319e-14,1.648212086658325285e-15,3.730196153199647193e-13
2.321998204187325230e-14,1.654732680291144579e-15,3.774403887735462106e-13
2.304825779193189820e-14,1.661118263925279350e-15,3.832779854829840516e-13
2.287711760092146932e-14,1.653871038334955825e-15,3.864409430156570895e-13
2.250418742920464580e-14,1.673274273323103672e-15,3.957063932765062224e-13
2.138512781417538640e-14,1.756400641220800892e-15,4.151996438875402179e-13
2.069513281665686919e-14,1.785407329631336942e-15,4.244482996867001953e-13
2.106279281305520575e-14,1.826484616106865732e-15,4.288972451884820742e-13
2.132395001911664590e-14,1.907640945861111689e-15,4.343755876143414026e-13
2.125886101262142650e-14,1.885634376460222000e-15,4.347466842850412759e-13
2.061480584566516610e-14,1.841731532988032124e-15,4.360061450783439936e-13
2.127301264953332492e-14,1.861265526943679499e-15,4.346819079530248921e-13
2.195125627541612327e-14,1.820519402176125619e-15,4.298194870538519650e-13
2.342346034578798106e-14,1.741736904008524651e-15,4.088215009960611934e-13
2.435566748134702464e-14,1.731342500336321962e-15,4.008443225902709691e-13
2.391574092419169822e-14,1.801154725473743345e-15,4.039174475023341500e-13
2.356957251317068802e-14,1.786640214199092142e-15,4.103725424437552936e-13
2.283525388359431508e-14,1.928393004744905275e-15,4.253190501766166984e-13
2.310056058689103518e-14,1.977247608590769777e-15,4.374442298326540115e-13
2.233045849137113399e-14,1.944058359055853186e-15,4.443276427045661257e-13
2.155759754144529921e-14,1.959601138588259971e-15,4.477828529614011207e-13
2.253973321114805466e-14,1.978536651832784810e-15,4.487188268756214455e-13
2.311685046323315199e-14,1.958489082607869794e-15,4.424811008535299074e-13
2.369682235821332820e-14,1.956378282696347050e-15,4.409554952876779636e-13
2.506882207189829259e-14,1.964879529957881707e-15,4.405508840553812095e-13
2.439342107378637624e-14,1.974907652910374127e-15,4.447554551610050787e-13
2.338110456998231571e-14,1.989354574424263118e-15,4.510877594061523756e-13
2.258302552910436488e-14,2.034707924076063884e-15,4.664928045553126788e-13
2.202442729401485720e-14,2.016369267410991443e-15,4.707110967635850195e-13
