# Flux (atmospheric extinction and telluric absorption corrected), Flux uncertainty (atmospheric extinction and telluric absorption corrected), Sky flux (atmospheric extinction and telluric absorption corrected)
3.988318912589939205e-16,7.058446071557464565e-17,1.120601872478575173e-14
3.748337944748319016e-16,7.069611292630996592e-17,1.120057202477669490e-14
3.695479693748906742e-16,7.057964320917559541e-17,1.120807473320464631e-14
3.698344985771065534e-16,7.021646820204823444e-17,1.119067964772515856e-14
3.891888797665825898e-16,6.801793947739003615e-17,1.093532070538654918e-14
4.054687883101794088e-16,6.674677611642183884e-17,1.096673066441612983e-14
4.432149185185581791e-16,6.790524060416459055e-17,1.138272042544052638e-14
4.796611623916017118e-16,6.884106941502873026e-17,1.165628106716535451e-14
4.673386890130408929e-16,6.987558889700198041e-17,1.196703681581194562e-14
4.647776435139497047e-16,7.239322511441023758e-17,1.233539699596852613e-14
3.644171194363378197e-16,7.535248714903592132e-17,1.269869480354885998e-14
3.434043295779041247e-16,7.597941106200448599e-17,1.263342101934501185e-14
3.693431866471345401e-16,7.783771509834539422e-17,1.277447217994762268e-14
3.225506113034802074e-16,8.009557037826782053e-17,1.305894969894841664e-14
2.845132493870693442e-16,8.030357242232665095e-17,1.301154816046789245e-14
3.197210932904649524e-16,8.091844273826943451e-17,1.305970576530688754e-14
3.277938333442956873e-16,8.125901803157095532e-17,1.305690430854355809e-14
3.489191500491348059e-16,7.944564161394303467e-17,1.285012436833373629e-14
3.640166660210478693e-16,7.846402318684530201e-17,1.274573447095870790e-14
3.695618598786547968e-16,7.835277953699777478e-17,1.263674089315705936e-14
3.636923050440912389e-16,7.716883730452853043e-17,1.251284423540215186e-14
3.792759964752558819e-16,7.760161018166214310e-17,1.267723101424832454e-14
3.892440922129765519e-16,7.898689436277822207e-17,1.306666802037853189e-14
3.562156022759326890e-16,8.020035424736258844e-17,1.374633942478209783e-14
3.711863945713075739e-16,8.228694355587679789e-17,1.418333544165320936e-14
3.124139095545123675e-16,8.190145629068274631e-17,1.425923635617675330e-14
3.515965462807830925e-16,8.203888246412801905e-17,1.385118984645958692e-14
3.883692178153544741e-16,7.946151594125623429e-17,1.313356283499890334e-14
3.994250825324997006e-16,7.833490868367677728e-17,1.286077589968892281e-14
3.841174226067640784e-16,7.777464271535664271e-17,1.278771840408243934e-14
3.004337781309444050e-16,7.785253387371955572e-17,1.299219602055007814e-14
3.377710163326506122e-16,8.138439315108448794e-17,1.350231296795292740e-14
4.308698313085436545e-16,8.464222096030201240e-17,1.392183177393256049e-14
3.873623480694644570e-16,8.599929596522930710e-17,1.418728964639047808e-14
3.748168739952182164e-16,8.665585673340227144e-17,1.429873713827281096e-14
3.796272673369760433e-16,8.651507194861514238e-17,1.422097090598468089e-14
3.555341429385077839e-16,8.666752744290493489e-17,1.394641001315517792e-14
3.330119722860703903e-16,8.323335651420998882e-17,1.336342402119400703e-14
3.621917868632327573e-16,7.962527398115056763e-17,1.275133431338651565e-14
3.660935702163277946e-16,8.020357532689784433e-17,1.290887546875901694e-14
3.851537548498580970e-16,8.158151113509825325e-17,1.307078758281154127e-14
3.981721002147439976e-16,8.282158605726051720e-17,1.324137370365862423e-14
4.134316381289086044e-16,8.498351411466068928e-17,1.372319430067138341e-14
4.002750939610161644e-16,8.717588174114555950e-17,1.437360186509477095e-14
3.866704829223311235e-16,8.846717602448657184e-17,1.468871320974806447e-14
4.133477324490979765e-16,8.913377754274588611e-17,1.479099012989004476e-14
4.074654594806537401e-16,9.047308457699397871e-17,1.501550092745077012e-14
4.014608558963947393e-16,9.102234193156596917e-17,1.492360652689612281e-14
3.763980463963685255e-16,9.264607964879934932e-17,1.503152617518357486e-14
3.702586344826840246e-16,9.554351413463807945e-17,1.529594815414901780e-14
3.499503642894789288e-16,9.667343767690466950e-17,1.548205267847429598e-14
2.685487654123380102e-16,9.615486581116516454e-17,1.555737384290132461e-14
2.751227814370076264e-16,9.935219288467366253e-17,1.605925471863752197e-14
2.817454249845304655e-16,1.011639413043993366e-16,1.632678094902588186e-14
3.287749710454567569e-16,1.022220490819036125e-16,1.641438592636341475e-14
3.610032602607112358e-16,1.065230298450392700e-16,1.703037364750882303e-14
3.444169204793015283e-16,1.069452842884110312e-16,1.718986326922343096e-14
3.040808515770256384e-16,1.051601461376792013e-16,1.697242509961043333e-14
2.998155218846512461e-16,1.053595698447862095e-16,1.701982482194187544e-14
2.706164752701644888e-16,1.057839139834571732e-16,1.696007025433692006e-14
3.248621672547883774e-16,1.007251297803762933e-16,1.603754996321012397e-14
3.363935318605895174e-16,9.534265117025116979e-17,1.500705314532665171e-14
3.700207002563129064e-16,9.298205260527841517e-17,1.454271047329427043e-14
3.913385807757780653e-16,9.090478446584101561e-17,1.423001116021141557e-14
4.088332040719733261e-16,8.890385094790153468e-17,1.397296040921213117e-14
3.877439365527909433e-16,8.866574729369143413e-17,1.388527166798684808e-14
3.935018582007513497e-16,8.766928303625724885e-17,1.370627533403201559e-14
3.680749061143397258e-16,8.693218594324470982e-17,1.367582358383932526e-14
3.899277317593132738e-16,8.779051224718011231e-17,1.377976693103221664e-14
3.736062048687768968e-16,8.794815740374778077e-17,1.391729086901482399e-14
3.949986843126815163e-16,8.896590379008312407e-17,1.394275843089144957e-14
4.399839519324184546e-16,8.941379908638776945e-17,1.395836564116848015e-14
4.192313361733126289e-16,9.073232877666057432e-17,1.434064091320997135e-14
4.130876487898326464e-16,9.501027481185212774e-17,1.495477713734583344e-14
4.012296430489862792e-16,9.940907546879376054e-17,1.559824466169827077e-14
3.596966671729592878e-16,9.953746016732443618e-17,1.572114415566507102e-14
3.507112521957295495e-16,9.948214332405860936e-17,1.570595647580152997e-14
3.666237689550000423e-16,9.968890336233916852e-17,1.570533809538803838e-14
3.214672514578556557e-16,9.930659377448946197e-17,1.574928428225605248e-14
3.430210453356754118e-16,1.002841897783451943e-16,1.581921436222528051e-14
2.849813240586110206e-16,1.046517830263063112e-16,1.658528083695852097e-14
3.166536704903569326e-16,1.053870791708927114e-16,1.662980726763344493e-14
3.168033998078189090e-16,1.057893592944048855e-16,1.672483795256276473e-14
3.483302981549483920e-16,1.046781424637744804e-16,1.654348758196225185e-14
3.409343760150016901e-16,1.039315296767685979e-16,1.644868076444145053e-14
3.489674188835626807e-16,1.015392154635413487e-16,1.598073710897303558e-14
3.553940617323824787e-16,9.765778044498417099e-17,1.534464064804718418e-14
3.853500708886725443e-16,9.397340465462601384e-17,1.471365910366785800e-14
4.050423045865451803e-16,9.296725677842910085e-17,1.442930562873731943e-14
4.187106150816048420e-16,9.384357395421080523e-17,1.451123829180349599e-14
4.350933616062559667e-16,9.467627715243037193e-17,1.460357728145392295e-14
4.670897019870139271e-16,9.638597361494347254e-17,1.479136756697543553e-14
4.845987337897266968e-16,9.907256632632363069e-17,1.511945008177304137e-14
4.984467655504184615e-16,1.018064264307953077e-16,1.556758427410951532e-14
5.089975495132715741e-16,1.025911893439678779e-16,1.561204965266350464e-14
5.477765408684436886e-16,1.033030240792130488e-16,1.566186502915870502e-14
5.929108452882685597e-16,1.027067210113037385e-16,1.550639121516704494e-14
6.474435192440108127e-16,9.826924824744947181e-17,1.474619397326923127e-14
6.640802242944482240e-16,9.832064732493732649e-17,1.482936039426375056e-14
6.735559674103856770e-16,9.815945872873594653e-17,1.486505187337049666e-14
6.762229387556729302e-16,1.056280845732571660e-16,1.604583469295755846e-14
6.069499004003596792e-16,1.049517439684517968e-16,1.614938044794236564e-14
5.708077782011166030e-16,1.055307164871540388e-16,1.630582318439223216e-14
5.794797641875645231e-16,1.066766924395093632e-16,1.643969555185620874e-14
5.861095502178169743e-16,1.073829103163247429e-16,1.657436908751987785e-14
5.606220872249881447e-16,1.127182696063595436e-16,1.747591473585803094e-14
4.843010786094258778e-16,1.183223033713273123e-16,1.838268436390965062e-14
4.211889168331084729e-16,1.186893063693054878e-16,1.846329813117408576e-14
3.897294212012195336e-16,1.193528898394492330e-16,1.856535987405826418e-14
3.700854112138094307e-16,1.171462841945113059e-16,1.825341595900090593e-14
4.053001897380021989e-16,1.124600323471740027e-16,1.736131658816476489e-14
3.704891694390768865e-16,1.105007741094343071e-16,1.721740655344488584e-14
3.334625409100126201e-16,1.104400018136843322e-16,1.727917857192118981e-14
3.503940474761066565e-16,1.109976245841643987e-16,1.724149107788981349e-14
3.853502346366965168e-16,1.095920618951657578e-16,1.701528670709213666e-14
3.735381240706133792e-16,1.077504106703238067e-16,1.672176868545380308e-14
4.082720051572779200e-16,1.054076786564567948e-16,1.615643944551619310e-14
4.201116112522337511e-16,1.047306649366247208e-16,1.601782218509056204e-14
4.530203302021384608e-16,1.042413434901314792e-16,1.594861047072242002e-14
4.726508166814730431e-16,1.044162338875526938e-16,1.605153285954678384e-14
4.623089469506521598e-16,1.046325952523105167e-16,1.611196530197685056e-14
4.522131995245421153e-16,1.085436910371202130e-16,1.676772397012306735e-14
4.211887897203178637e-16,1.099828668872046306e-16,1.705138651538622098e-14
4.169647997430033645e-16,1.106932866116029971e-16,1.715014588640568661e-14
3.913463334863727517e-16,1.112629225781513640e-16,1.725455626774226191e-14
4.220920943137803401e-16,1.117509529548900516e-16,1.726048664384668257e-14
3.599668396394803968e-16,1.123394555828713188e-16,1.740126172304027660e-14
3.481991259084760595e-16,1.128456540433689823e-16,1.748498548155126991e-14
3.520696996096139135e-16,1.133469718269143778e-16,1.755353091019122158e-14
3.384543268777858300e-16,1.142445012994965713e-16,1.777416307681347005e-14
2.917963332861581180e-16,1.146391011031266613e-16,1.790648181143672111e-14
3.012932736520038656e-16,1.157218458555908198e-16,1.793759034193487266e-14
2.929703863649679329e-16,1.169376692212745606e-16,1.800724680445894542e-14
3.188811838848047429e-16,1.179117771035583490e-16,1.814228525128893805e-14
2.917684133038846585e-16,1.196946454167180217e-16,1.838778390913277766e-14
3.007469114552265722e-16,1.204635605134473657e-16,1.854495382010247010e-14
3.151177548238073160e-16,1.216008612010478149e-16,1.869135013531962226e-14
3.144106069897946980e-16,1.242631476840841652e-16,1.912401897075593590e-14
3.660057855288706179e-16,1.255856190661396913e-16,1.928122876666195298e-14
3.760194784538251703e-16,1.273866015970816463e-16,1.940126098825746291e-14
3.721259843660815601e-16,1.309141050705883996e-16,1.994717718417444025e-14
3.596252968921066430e-16,1.359946610878593941e-16,2.097827140793775325e-14
3.900514396347988502e-16,1.425925853963243536e-16,2.210913701756728620e-14
3.955952615886453394e-16,1.464976206325052459e-16,2.318656274136096860e-14
3.988692349239526260e-16,1.543343310769516206e-16,2.536798788036552920e-14
3.891763906400186339e-16,1.602992136910890559e-16,2.679164324905848922e-14
4.265187750786940524e-16,1.721269657572329596e-16,2.863874803460434577e-14
3.810316147681178434e-16,1.872583541836113105e-16,3.111615744733839593e-14
2.333047469455011872e-16,1.997071040199497783e-16,3.309308987448203149e-14
2.376929049321603213e-16,2.140527170660038847e-16,3.491793299574004150e-14
2.031909542629793159e-16,2.195231688181796081e-16,3.530346877852472475e-14
3.019346062158210398e-16,2.311470784041528799e-16,3.636578448868111984e-14
2.783342541654401870e-16,2.509290322981269875e-16,3.909530935230859114e-14
1.559671408827246741e-16,2.544020165336099257e-16,3.970910738061407630e-14
1.500605690155451874e-16,2.557149268683002223e-16,3.974427411846162350e-14
1.639597959346749837e-16,2.575698584751995032e-16,3.990640389335584531e-14
2.125671298900927629e-16,2.355186273894632615e-16,3.629683745667209759e-14
2.191316724338543510e-16,2.351123207509657182e-16,3.616584606645786670e-14
2.319264134282761046e-16,2.338276320609506156e-16,3.583490772769083567e-14
2.304226972733843345e-16,2.204023151824859549e-16,3.373928143880237030e-14
2.308843724410514501e-16,2.210667380800674507e-16,3.407700221404991106e-14
2.783167231488990861e-16,2.254784445662785073e-16,3.532953632237751402e-14
3.369712266000788752e-16,2.354661410502267569e-16,3.774156779094729776e-14
3.303603053630796433e-16,2.413842833723090353e-16,3.978892890074164330e-14
2.942874783362029194e-16,2.441454258795603541e-16,4.100053873739529771e-14
2.662698975566039792e-16,2.416634186197405185e-16,4.066607819409145494e-14
3.151914539437909138e-16,2.198708527039146577e-16,3.601378263950989961e-14
3.335180877719013161e-16,1.903269101482327500e-16,3.033951250072622158e-14
2.867055337825601294e-16,1.652663069214735174e-16,2.586786515868823209e-14
2.571336445309174545e-16,1.580459683871574219e-16,2.464980080734536687e-14
3.764094976430687787e-16,1.588781537385115398e-16,2.448607185769403531e-14
2.962219650902289741e-16,1.586476482184626414e-16,2.462278213425603961e-14
2.984215109959430557e-16,1.666654001001305036e-16,2.575082220430761068e-14
2.719193501396413546e-16,1.719561297588352809e-16,2.650429626082649930e-14
2.861059302262740733e-16,1.748150218210779875e-16,2.677401249936180770e-14
2.878728209802111645e-16,1.759286625425382153e-16,2.712214043495067026e-14
2.627075126790425210e-16,1.814479661431214923e-16,2.801876211277151503e-14
2.748025524370413882e-16,1.832612611456775468e-16,2.830580455169548704e-14
2.787245869561220019e-16,2.031703053878529800e-16,3.132878457861929008e-14
2.381262651293662544e-16,2.157859113114600777e-16,3.327191913525130175e-14
2.010161724109371447e-16,2.243595918532606557e-16,3.500055381460684873e-14
1.285405591190470161e-16,2.324427033658371565e-16,3.683481787071349437e-14
8.593716677097125037e-17,2.354968977540799661e-16,3.773383299839931120e-14
1.579752028676242996e-16,2.375063327877578781e-16,3.802067075335016531e-14
1.746432679215225416e-16,2.240501921487555177e-16,3.528788862991421319e-14
2.052261617472601083e-16,2.190201387267163334e-16,3.428808723906491140e-14
2.784496022290912527e-16,2.169190723422000628e-16,3.374034394114925161e-14
3.196016000581954173e-16,2.174039157252006710e-16,3.368106047779062127e-14
3.312742943402118976e-16,2.183082556403445377e-16,3.382344723468669906e-14
3.723481639205333484e-16,2.124048982120234035e-16,3.239949451770009398e-14
4.325280898916763798e-16,2.045754388867488368e-16,3.119622084265317998e-14
4.571369847755244226e-16,2.050488966277388713e-16,3.138348045532963029e-14
4.900581633161655062e-16,2.064266410867174253e-16,3.175896451992250115e-14
4.682861699000421155e-16,2.131914718593159911e-16,3.294319153472758749e-14
4.206176601832966104e-16,2.132111885319160998e-16,3.321081502879906148e-14
4.209387758938659991e-16,2.198169536580595893e-16,3.381333079539114307e-14
3.649057053435664088e-16,2.189512290217746994e-16,3.343465940689818132e-14
3.279876051275962479e-16,2.200570277559041979e-16,3.357933298719692708e-14
2.618209547128847138e-16,2.339637509832638667e-16,3.570498072039452639e-14
2.100870848376606942e-16,2.369648030531649276e-16,3.625245902770591437e-14
2.318713702258139080e-16,2.387119991947390439e-16,3.650036108078144596e-14
2.323772484472452856e-16,2.158417388365651636e-16,3.313114983356375448e-14
2.242215505612544574e-16,2.140863031645175373e-16,3.280980798952737068e-14
2.324104689851063142e-16,2.162943359728524253e-16,3.297897957557935541e-14
2.027251907042134637e-16,2.344078918308522689e-16,3.577856975919140372e-14
2.213691067092168122e-16,2.397661898042229606e-16,3.640996457264416518e-14
1.770662796763979317e-16,2.405949077804409734e-16,3.662055438114419288e-14
1.962164225812586288e-16,2.422496223420993933e-16,3.666913714518718074e-14
2.609246272188392377e-16,2.203022325030469927e-16,3.312222528553881199e-14
3.142492012945804273e-16,2.061744613695539566e-16,3.089469886641035737e-14
3.178753143570071732e-16,2.044366983163130457e-16,3.052506501041147670e-14
3.493239825512728007e-16,2.050304640425949843e-16,3.054957817490623367e-14
3.394478948525547064e-16,2.067564614885556815e-16,3.090973313204063179e-14
3.422756970145901678e-16,2.091274645062057332e-16,3.137144976052466886e-14
3.236456433384180732e-16,2.137544092888250736e-16,3.230355861604938313e-14
3.643563098084730445e-16,2.168579908240780518e-16,3.276070316109783905e-14
3.687641499912459543e-16,2.185369777413319018e-16,3.326635660233517922e-14
3.457206137772375556e-16,2.187914529608008815e-16,3.371295160397396036e-14
3.797424633803784180e-16,2.192255856494743806e-16,3.396158626615570528e-14
3.674982761466021480e-16,2.187310491393572042e-16,3.381229694787029147e-14
3.471851379569608090e-16,2.192209668874995888e-16,3.366520028239538205e-14
3.357275947404609397e-16,2.184334139078245744e-16,3.336841883941401656e-14
3.155748234797370304e-16,2.183623778860568205e-16,3.314401045534960685e-14
3.245652336944404641e-16,2.248387547999819986e-16,3.378120970135197722e-14
4.041745245674788977e-16,2.330668818595338179e-16,3.473803440893597589e-14
3.187816822553731170e-16,2.348022979423403614e-16,3.503403026510802601e-14
3.336621674520340883e-16,2.354767639301703810e-16,3.515157415043286634e-14
3.366069922297127459e-16,2.237957130929766754e-16,3.337858650836114082e-14
3.490255201938862250e-16,2.199950681196360918e-16,3.278242656127414163e-14
3.311544759379327885e-16,2.207100574179126927e-16,3.296159137022032706e-14
2.979570613718334044e-16,2.218415197982450213e-16,3.319462514305283378e-14
2.976977551037948130e-16,2.289201593059975983e-16,3.423969544337662034e-14
2.991810743191409230e-16,2.329692050392691628e-16,3.486632929246882898e-14
2.263521333180239891e-16,2.343168467865538570e-16,3.523618693033622525e-14
2.201387024744335116e-16,2.361085553966497832e-16,3.546331583912325735e-14
2.705000767954764541e-16,2.197622616154920838e-16,3.278642253417286310e-14
2.634764723939471550e-16,1.994468748554647445e-16,2.972075181228965348e-14
3.660108061292033647e-16,1.970548290925400554e-16,2.911318475693108122e-14
4.026454725330556600e-16,1.984709666829924114e-16,2.917647548629946332e-14
3.598440898070527567e-16,1.987736268447758656e-16,2.939492104520281437e-14
3.734228390225932457e-16,2.003257884134930764e-16,2.951904240275692894e-14
4.130264068998877079e-16,2.020903743999940745e-16,2.981562149167767092e-14
4.335345655671988623e-16,2.043994070947377835e-16,3.013967791433745493e-14
3.974270967759996931e-16,2.041279997269567182e-16,3.016116827913297766e-14
3.979561567242821717e-16,2.046952047476058059e-16,3.031869571189353141e-14
4.339259585413402957e-16,2.058334184495703949e-16,3.044992713249040655e-14
3.743885543256077123e-16,2.008295634737794972e-16,2.980213979468286567e-14
4.080315666791266357e-16,1.961308391521265213e-16,2.909210572918662455e-14
3.802507848018605963e-16,1.952009853713691314e-16,2.911237800637302691e-14
4.545267863773372360e-16,1.964819967133247572e-16,2.928342753818238311e-14
4.514365574647058935e-16,1.993958192062512476e-16,2.972712269395493410e-14
3.707795285446611512e-16,2.010447217449244756e-16,3.005098769958916523e-14
3.643228671701219840e-16,2.023827305328865841e-16,3.025357075275801522e-14
4.067990363198152250e-16,2.049250933137753562e-16,3.051874307233632164e-14
3.915198499301706511e-16,2.071344628872081948e-16,3.084331559968057487e-14
3.157184456679957932e-16,2.097116805285222895e-16,3.126887458065595951e-14
2.615442865527457085e-16,2.131986898909892910e-16,3.184022892538077891e-14
3.187398337499527756e-16,2.155692658597646400e-16,3.210877139111197543e-14
3.426444529880391226e-16,2.172096568456718732e-16,3.226364151359465172e-14
3.269380354577131726e-16,2.129695373342024135e-16,3.169060165733227196e-14
3.745023311203806334e-16,2.079266831033628411e-16,3.081770466941267705e-14
4.260209803747074897e-16,2.074558874385317596e-16,3.064033331073030302e-14
4.208186233471362337e-16,2.085827421538542230e-16,3.088886683037535139e-14
3.998313409710283002e-16,2.092835239574207961e-16,3.108385123247580622e-14
4.169543885629277495e-16,2.098849696354652193e-16,3.110171475775123071e-14
5.395703270571556249e-16,2.140029336552218044e-16,3.156222341088588026e-14
4.515863635822330219e-16,2.155397359016329066e-16,3.190277697965274051e-14
3.674680692077458449e-16,2.173882070889104278e-16,3.240470445232531243e-14
3.500025092069707629e-16,2.206384068462057760e-16,3.298330714600505183e-14
3.805681391469508427e-16,2.260776770542578350e-16,3.370515425368843183e-14
3.949682638533421627e-16,2.396950354372961548e-16,3.553923205479718018e-14
3.206997249962191030e-16,2.587399108821830578e-16,3.839400245234004370e-14
2.799323069328151954e-16,2.717833948037984410e-16,4.023192149203214564e-14
2.353838209955358984e-16,2.749530646627908563e-16,4.069954539303702070e-14
1.705629920512542389e-16,2.751932899146935087e-16,4.087191099906390942e-14
2.399267419659525864e-16,2.659799573450224009e-16,3.926715303233480990e-14
2.452099756042487173e-16,2.624130514028631007e-16,3.866591057105671103e-14
2.964385489287960696e-16,2.635851754703350341e-16,3.884958457273849952e-14
3.825140404011901422e-16,2.725101405106868456e-16,3.991822660106240555e-14
4.470269180044910948e-16,2.806196585698410554e-16,4.100634156982309416e-14
4.115131399641653839e-16,2.877824798441175959e-16,4.231999898138330228e-14
4.082560706872517445e-16,2.932409432768023638e-16,4.321819024376096876e-14
4.408192216414804820e-16,2.989065468573009098e-16,4.401534393708443352e-14
4.080976513977218405e-16,3.047444558905269660e-16,4.497749902591820516e-14
3.684749316319121171e-16,3.080007101703761527e-16,4.564796687653605484e-14
3.419739932578061476e-16,3.116680140741631177e-16,4.608104906832825839e-14
2.752792453388820193e-16,3.127153246387784565e-16,4.634698901963417872e-14
2.559326489279536745e-16,3.129605694541294120e-16,4.643250570749524909e-14
2.715773684495952077e-16,3.045801620628393004e-16,4.518176040332857166e-14
2.560024728152872596e-16,2.947519327075709035e-16,4.362979642768697753e-14
3.031727531674015214e-16,2.934765717251395654e-16,4.316321723946479003e-14
3.490772044730034984e-16,2.896348427523859892e-16,4.232730428956469920e-14
3.890444551071283892e-16,2.846918587511985341e-16,4.130277899566482710e-14
4.202425801781269420e-16,2.800825549910839892e-16,4.045895063702894623e-14
4.202338232557318819e-16,2.719194307165088441e-16,3.923215196849765183e-14
4.273463839782714894e-16,2.653870877991709536e-16,3.822461386788793320e-14
4.453740573143795857e-16,2.607006292526864373e-16,3.757021703125132103e-14
4.955281886208668407e-16,2.598830731791261462e-16,3.757152553901292455e-14
4.720540845492348237e-16,2.609387085941062858e-16,3.791673696240721680e-14
4.492653721598256712e-16,2.620016631578717982e-16,3.817090327714232738e-14
4.812866965293748729e-16,2.679167124479843591e-16,3.894305472693977499e-14
4.717323942105002538e-16,2.800573405923388852e-16,4.059477595241865430e-14
4.233182923746266870e-16,2.932111633680774530e-16,4.260144045674132820e-14
2.925673531908408678e-16,3.087386332270602239e-16,4.518304879817008552e-14
2.035923683135610657e-16,3.177824086965446836e-16,4.678375689840768676e-14
2.149979289435508157e-16,3.206525834214278191e-16,4.725805471080472368e-14
2.304814683695255143e-16,3.225921028442853239e-16,4.760889691506728585e-14
2.072324860669550703e-16,3.238422978535815419e-16,4.780239317739279926e-14
3.020973188226473424e-16,3.252461628956613324e-16,4.766988826869363051e-14
3.724063954200190583e-16,3.306754459140152783e-16,4.810864798658945301e-14
3.562244337612067439e-16,3.350214345740245841e-16,4.872497160851362741e-14
3.324434011154071292e-16,3.363644630126748273e-16,4.904566974776748747e-14
3.299661449940107899e-16,3.355900509509971506e-16,4.892405507947267188e-14
3.348053317557531859e-16,3.351623551170626956e-16,4.883381005162509035e-14
3.602486260154506862e-16,3.381385145796407044e-16,4.910840848985752487e-14
4.012092969560481550e-16,3.427597795776057225e-16,4.972445862417386034e-14
3.970406855133913316e-16,3.482540498985696939e-16,5.083244113078699003e-14
4.427696862276220885e-16,3.533927073639745596e-16,5.188005241155943025e-14
4.582466387302862823e-16,3.572717419556409287e-16,5.252018428522875134e-14
4.681539301967911219e-16,3.566038189356669624e-16,5.214175201575815855e-14
4.580640605558728593e-16,3.478151942721638233e-16,5.057146129336189140e-14
3.954590008192559657e-16,3.366403926213446668e-16,4.874969073921398788e-14
4.016014954332323856e-16,3.272563476252691729e-16,4.721328877106115783e-14
4.666726484099144360e-16,3.214161650608089532e-16,4.632933494158822282e-14
5.232343674529400361e-16,3.234824588721369019e-16,4.677222575408108426e-14
5.600267989028908430e-16,3.305412077213566108e-16,4.804479469944971056e-14
7.058217716653301150e-16,3.395486958185229663e-16,4.921073041027586659e-14
7.481310955168876880e-16,3.503836517880365843e-16,5.081657204210436865e-14
5.417842200063232422e-16,3.636703037233254528e-16,5.331845143685746983e-14
3.631013584283663963e-16,3.755007446879748961e-16,5.546801224118556388e-14
2.612585077499702025e-16,3.887897559656337848e-16,5.755164789079210143e-14
2.122551095298987697e-16,4.003303252042558884e-16,5.913237541452442286e-14
2.549051556947832462e-16,3.995979557714131246e-16,5.881898182682774179e-14
2.522141997493826309e-16,3.972599919514309797e-16,5.832200462652666262e-14
2.522489875629705670e-16,3.950337477173403966e-16,5.753143385109267434e-14
3.549881715954467359e-16,3.920186918872403571e-16,5.656205519747626041e-14
4.101067921818913546e-16,3.889251753993372385e-16,5.602002642140232561e-14
3.815729858240297648e-16,3.898826271942750896e-16,5.607926744478804361e-14
4.195995903485143395e-16,3.919810112967035009e-16,5.637047358605199300e-14
4.496584164295752936e-16,3.948270168647047666e-16,5.675739656967564828e-14
3.593947132093193185e-16,3.975179937990060756e-16,5.720342184095226340e-14
3.185031909471751481e-16,4.009956025687189661e-16,5.778900586792635903e-14
3.143788302196815473e-16,4.076771705970131544e-16,5.893336421099723974e-14
2.142823265317572063e-16,4.152279054854780439e-16,6.048736048605800835e-14
2.177049764039702068e-17,4.167670757523521266e-16,6.178702417334844827e-14
-1.047725771251229479e-16,4.166346747444469557e-16,6.286100139581194319e-14
-1.265652150620178801e-16,4.181994476308939864e-16,6.328607597125080425e-14
-6.739498849893337938e-17,4.155332248788022510e-16,6.272251422620991472e-14
-3.822024874218206786e-17,4.148350784156049197e-16,6.247090715624425709e-14
1.120517429750139513e-17,4.157447441091055184e-16,6.199168764327215893e-14
8.516721647008811983e-17,4.113082709829374391e-16,6.067422739105652409e-14
1.894308791914654145e-16,4.036355525683044578e-16,5.911727951954010251e-14
2.576358958934031989e-16,4.063203066643414574e-16,5.924618157065898714e-14
3.121955414423027319e-16,4.091275592749189422e-16,5.927923976832612913e-14
4.452420972755654536e-16,4.142662980751770249e-16,5.937365673369484135e-14
4.046011301540493009e-16,4.194386883475559111e-16,6.003215639298442716e-14
3.431107878732058287e-16,4.230526257738398222e-16,6.074010819859220629e-14
2.372198369903545552e-16,4.285760813350132422e-16,6.180236959838192809e-14
2.235974251668845055e-16,4.372832290396967314e-16,6.310896120390376935e-14
3.051814968729749326e-16,4.436144739921572803e-16,6.387475644730185318e-14
3.314436285587473840e-16,4.511789680334406178e-16,6.482718004356913135e-14
3.284314088182684536e-16,4.548826236860654159e-16,6.528202118386403586e-14
2.562567094378632386e-16,4.628808363240887187e-16,6.671554362789891742e-14
2.488960223570215620e-16,4.862021928049737164e-16,7.018767200899792863e-14
2.149609211252169004e-16,4.979230482414713255e-16,7.196656639623491964e-14
1.949072164368095881e-16,5.043761454670331945e-16,7.276933679891784204e-14
1.891837469123749629e-16,5.116076989373913096e-16,7.381355611571059112e-14
1.764853669231082191e-16,5.126024233973736972e-16,7.374233668121691469e-14
2.883523537989257567e-16,5.149440141918813322e-16,7.366873147010657156e-14
4.178397087328997682e-16,5.122020046025938204e-16,7.294863216453601437e-14
3.698825463513845931e-16,5.079504368565169107e-16,7.237642673781768213e-14
2.405656384267902061e-16,4.806555862054309470e-16,6.887401032536696614e-14
2.993803251531472237e-16,4.712101828409152979e-16,6.752308559029096392e-14
4.052835951790644186e-16,4.774355432722528564e-16,6.807882255038418558e-14
3.652942506280212283e-16,4.827406326062004146e-16,6.906567121062120997e-14
4.409829120434845050e-16,5.019282491168809379e-16,7.181671960502120779e-14
4.655281985872863176e-16,5.198983638100159717e-16,7.478078381971585740e-14
3.676455320144972659e-16,5.294076172232806038e-16,7.645050781216748713e-14
2.972454621521158678e-16,5.347619360480182618e-16,7.766780281607541056e-14
3.211034074103904392e-16,5.383566846415961749e-16,7.787473054249653403e-14
3.721046475113285092e-16,5.273485958246671406e-16,7.609897277921172994e-14
3.921340893727763265e-16,5.235322089738131961e-16,7.508351832673692700e-14
4.493326521776421103e-16,5.216966216689693456e-16,7.440314523194407567e-14
4.171386307313115400e-16,5.257946366893000364e-16,7.504758852417477007e-14
3.416563726247525111e-16,5.328050645106575258e-16,7.602837456176164124e-14
3.619983839495927154e-16,5.540577899686334880e-16,7.883099283061425419e-14
