# Count, Count uncertainty, Sky count
1.323485663250127118e+02,6.311991329384075300e+01,6.955547183197690174e+03
1.442831628735203537e+02,6.309416355645058871e+01,6.941438426393451664e+03
1.180866654587050562e+02,6.301120633853221875e+01,6.942773514100908869e+03
9.699019083970662791e+01,6.304600329187506702e+01,6.972755590286958977e+03
1.312720822769632605e+02,6.307580321910045029e+01,6.946122871329186637e+03
1.221175349800091823e+02,6.302571048123716224e+01,6.942766995256210066e+03
8.717819562993966542e+01,6.304580695846481575e+01,6.980915707101680709e+03
1.233620412634162733e+02,6.310722615084967657e+01,6.961020584226039318e+03
1.390390429235509373e+02,6.321642568233134085e+01,6.973235566704751363e+03
1.412263308895485920e+02,6.338320728210958777e+01,7.011967373007832975e+03
1.373681398944887917e+02,6.351335505759470124e+01,7.045725101054486004e+03
1.378615029411303965e+02,6.370555705292986914e+01,7.093221698378516521e+03
1.596534002840179483e+02,6.385531339233271808e+01,7.109344542864902905e+03
1.364229907149277778e+02,6.383968672963105462e+01,7.127708870426305111e+03
1.318889702388990202e+02,6.389932117382775800e+01,7.145455822616556361e+03
1.425944141740427256e+02,6.387804981760480416e+01,7.129920773724313221e+03
1.631148380539633820e+02,6.390391563407212061e+01,7.116736536116814023e+03
1.210549884582700173e+02,6.381742633739207804e+01,7.135920977961818608e+03
1.577672935024892524e+02,6.376662289158205255e+01,7.088784359534994110e+03
1.341074096507801414e+02,6.359968604268104997e+01,7.071376302568584833e+03
1.749716369588214775e+02,6.365323725246397402e+01,7.044854398262137693e+03
1.538330835435467918e+02,6.374916671390272427e+01,7.087561987417460841e+03
1.286988072597165456e+02,6.382156156357360288e+01,7.128600010101971748e+03
1.701213197637769383e+02,6.398175900339196431e+01,7.130061280154011911e+03
1.275170912932863985e+02,6.390984937661406917e+01,7.152598311384981571e+03
1.394821162772885828e+02,6.385832677771710308e+01,7.128144795084293037e+03
1.501145691014894510e+02,6.384010920369426145e+01,7.113840323456408441e+03
1.634588395979824895e+02,6.394039484781160354e+01,7.126615114583652939e+03
1.334633030889958150e+02,6.390384623873158887e+01,7.144751722506107399e+03
1.548826181165323419e+02,6.389649932955985889e+01,7.122275438717184443e+03
1.402304440702181125e+02,6.388677806302843720e+01,7.135297704623290883e+03
1.552112165032142457e+02,6.398571884620326955e+01,7.144635454389351253e+03
1.457098125615494837e+02,6.398766313453182875e+01,7.154433718763935758e+03
1.458500317946121640e+02,6.390102942387871110e+01,7.133651378326067061e+03
1.660588684061449953e+02,6.392298510169116810e+01,7.120673423356348394e+03
1.726917538196255464e+02,6.396527789069895675e+01,7.123599385617204462e+03
1.476947495865726694e+02,6.396193405800620724e+01,7.146124815924091308e+03
1.235797521686699980e+02,6.397590536365863301e+01,7.172644882275093551e+03
1.507007606010423331e+02,6.415761326831589884e+01,7.191457947727830287e+03
1.569940422671194824e+02,6.434324857771527206e+01,7.230472608491522806e+03
1.423778758646958806e+02,6.435357203974332663e+01,7.246448105535891955e+03
1.329708262471996534e+02,6.448422598933764505e+01,7.287929305961783939e+03
1.238861704817438323e+02,6.453963502674444896e+01,7.312097520089479985e+03
1.553149456657104395e+02,6.466829300146929427e+01,7.313579576627053029e+03
1.786748174085148548e+02,6.476558429945507100e+01,7.316139116839272901e+03
1.579839348110998287e+02,6.467273610927335881e+01,7.309444330286472905e+03
1.718110197445294034e+02,6.470476566840278565e+01,7.308303695016745223e+03
1.616549770967764630e+02,6.473322753370338489e+01,7.325148258430530404e+03
1.774049264291508905e+02,6.485558753378718677e+01,7.337968002166684528e+03
1.725944660634571051e+02,6.486746498361627289e+01,7.345940065852770203e+03
1.852449699065324467e+02,6.492181399622994320e+01,7.345981118031468213e+03
1.939980662816930987e+02,6.513681693061596434e+01,7.390889842712945210e+03
1.675127504489666990e+02,6.511220891722928172e+01,7.411138016907547353e+03
2.243708570455357290e+02,6.517781791685163739e+01,7.373139928187075384e+03
1.581886574179646630e+02,6.497569459701054484e+01,7.385731651707900710e+03
1.794314952275690302e+02,6.486086146339538061e+01,7.338489342808993570e+03
1.726593338765207761e+02,6.472418661252184791e+01,7.310447149428441662e+03
1.589821894775613771e+02,6.457764136051345361e+01,7.286118368332083264e+03
1.754350716795806022e+02,6.443572885735542854e+01,7.235742540756898052e+03
1.640680429700813363e+02,6.418824888431628040e+01,7.185001536956104246e+03
1.967267968426216385e+02,6.396802331247084084e+01,7.100352398455785078e+03
1.930372063982223949e+02,6.372700743755939357e+01,7.045345314752254126e+03
1.597923783920791720e+02,6.334520235957842971e+01,6.984320863558339624e+03
1.439112139759920126e+02,6.306045326700456854e+01,6.930665835285773028e+03
1.757890343995917419e+02,6.314673842963303230e+01,6.920740384148515659e+03
1.736744015920273796e+02,6.318502253679885428e+01,6.931743805379385776e+03
1.694896253072501509e+02,6.342305803638036821e+01,6.993728279843574455e+03
1.665989679794630831e+02,6.365758467579880886e+01,7.054098544463142389e+03
1.829824642183122023e+02,6.387005677350071409e+01,7.090370331185755276e+03
1.979178950435853608e+02,6.418042990121406888e+01,7.151862264707272516e+03
1.760212733372880791e+02,6.439352741556322712e+01,7.224734007477853083e+03
1.964895911645204194e+02,6.457161897768506265e+01,7.249980772758551211e+03
2.021651052331409630e+02,6.473713312200723635e+01,7.287294081591663598e+03
1.816396793467047814e+02,6.484480085133014882e+01,7.332037664604404199e+03
2.003378255101601155e+02,6.498809938549230480e+01,7.348199017797503984e+03
1.695013614816668337e+02,6.499681311724910415e+01,7.380294403945928025e+03
1.471700115361994676e+02,6.497409958191413182e+01,7.397271904723178523e+03
1.589109464890532593e+02,6.494189708547756368e+01,7.379294099985216235e+03
1.594965917757616580e+02,6.485604860042759867e+01,7.355210372054712025e+03
1.524577769305590493e+02,6.466729982549729527e+01,7.313912654514275346e+03
1.521493387033251565e+02,6.437030055470413004e+01,7.241154710918765886e+03
1.706690864060746549e+02,6.407281035929540280e+01,7.157341309459641707e+03
1.768161098583769046e+02,6.386168345017437531e+01,7.092572489795064030e+03
1.873093587652473104e+02,6.355837258660519495e+01,7.010151944963182359e+03
1.658427626628542839e+02,6.330465809579370529e+01,6.970320373829795244e+03
1.780627774336762172e+02,6.339147528604170390e+01,6.977770889740304483e+03
